# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Tue Oct  8 23:23:56 CEST 2019
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.90309 1.1065844297 2.4927797318    0.856  3.078  3.5231  0.337    8  0.528  0.464    82.17    42.74  1 -9.12e-08      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -2.925 3.151 1.849 0.454 -1.120 -2.888 -4.741 -5.647 -5.946
0.0152 0.01508 9.90309 1.1065846682 2.4927797318    0.852  3.233  3.5004  0.090    8  0.528  0.464   139.94    67.63  0 -1.73e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.311 3.211 2.645 1.481 -0.585 -2.649 -5.200 -6.130 -6.473
0.0152 0.01508 9.90309 1.1065851450 2.4927797318    0.848  3.359  3.4817 -0.114    8  0.528  0.464   217.13    98.71  0  -2.9e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.628 3.233 3.117 1.977 -0.311 -2.469 -5.572 -6.519 -6.897
0.0152 0.01508 9.90309 1.1065855026 2.4927799702    0.843  3.439  3.4696 -0.245    8  0.528  0.464   287.89   125.74  0 -4.04e-07      0.01 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.828 3.232 3.284 2.077 -0.261 -2.450 -5.806 -6.760 -7.156
0.0152 0.01508 9.90309 1.1065859795 2.4927799702    0.838  3.480  3.4632 -0.313    8  0.529  0.464   333.50   142.48  0  -4.8e-07      0.01 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.929 3.227 3.350 2.114 -0.247 -2.456 -5.922 -6.879 -7.283
0.0152 0.01508 9.90309 1.1065865755 2.4927799702    0.832  3.496  3.4603 -0.345    8  0.529  0.464   356.99   150.75  0 -5.23e-07      0.01 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.971 3.237 3.392 2.139 -0.234 -2.452 -5.971 -6.930 -7.339
0.0152 0.01508 9.90309 1.1065871716 2.4927802086    0.826  3.504  3.4615 -0.351    8  0.530  0.464   361.68   152.05  0 -5.58e-07      0.01 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.991 3.224 3.362 2.107 -0.267 -2.483 -5.988 -6.946 -7.355
0.0152 0.01508 9.90309 1.1065871716 2.4927802086    0.826  3.309  3.4873 -0.053    8  0.530  0.464   190.22    87.23  0 -2.58e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.503 3.263 3.049 1.939 -0.319 -2.465 -5.430 -6.373 -6.741
0.0152 0.01508 9.90309 1.1065872908 2.4927802086    0.824  3.135  3.5129  0.223    8  0.530  0.464   104.81    52.08  0 -1.29e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.067 3.222 2.259 0.969 -0.837 -2.759 -4.915 -5.833 -6.153
0.0152 0.01508 9.90309 1.1065874100 2.4927802086    0.822  2.968  3.5373  0.486    8  0.530  0.464    59.43    31.86  1 -6.52e-08      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -2.651 3.139 1.485 -0.011 -1.334 -2.858 -4.417 -5.306 -5.578
0.0152 0.01508 9.90309 1.1065876484 2.4927802086    0.819  2.993  3.5335  0.444    8  0.530  0.464    64.99    34.37  1 -7.31e-08      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -2.711 3.158 1.585 0.113 -1.271 -2.866 -4.491 -5.386 -5.664
0.0152 0.01508 9.90309 1.1065878868 2.4927802086    0.814  3.114  3.5152  0.248    8  0.530  0.464    99.33    49.50  0 -1.22e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.014 3.227 2.181 0.865 -0.885 -2.774 -4.856 -5.771 -6.086
0.0152 0.01508 9.90309 1.1065882444 2.4927802086    0.809  3.266  3.4921  0.001    8  0.531  0.464   169.25    78.28  0  -2.3e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.394 3.285 2.963 1.853 -0.353 -2.478 -5.307 -6.246 -6.606
0.0152 0.01508 9.90309 1.1065887213 2.4927804470    0.803  3.390  3.4729 -0.204    8  0.531  0.464   263.08   114.29  0 -3.83e-07      0.01 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.706 3.298 3.305 2.118 -0.207 -2.386 -5.673 -6.626 -7.017
0.0152 0.01508 9.90309 1.1065891981 2.4927804470    0.796  3.469  3.4605 -0.336    8  0.531  0.464   349.90   145.74  0 -5.33e-07      0.01 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.902 3.297 3.449 2.200 -0.172 -2.388 -5.902 -6.861 -7.269
0.0152 0.01508 9.90309 1.1065896749 2.4927804470    0.788  3.508  3.4539 -0.406    8  0.532  0.464   406.95   165.41  0 -6.37e-07      0.01 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -4.001 3.319 3.531 2.265 -0.149 -2.398 -6.015 -6.976 -7.394
0.0152 0.01508 9.90309 1.1065902710 2.4927806854    0.779  3.525  3.4508 -0.440    8  0.532  0.464   437.53   175.29  0 -7.01e-07      0.02 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -4.042 3.334 3.573 2.302 -0.133 -2.397 -6.063 -7.024 -7.447
0.0152 0.01508 9.90309 1.1065909863 2.4927806854    0.770  3.533  3.4554 -0.435    8  0.533  0.464   432.75   172.71  0 -7.71e-07      0.02 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -4.062 3.309 3.494 2.209 -0.210 -2.458 -6.070 -7.032 -7.453
0.0152 0.01508 9.90309 1.1065909863 2.4927806854    0.769  3.347  3.4775 -0.161    8  0.533  0.464   239.71   103.61  0 -3.68e-07      0.01 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.597 3.340 3.285 2.122 -0.187 -2.356 -5.552 -6.502 -6.886
0.0152 0.01508 9.90309 1.1065911055 2.4927806854    0.767  3.174  3.5036  0.115    8  0.533  0.464   132.08    61.82  0 -1.87e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.164 3.308 2.639 1.441 -0.562 -2.595 -5.043 -5.969 -6.307
0.0152 0.01508 9.90309 1.1065912247 2.4927809238    0.763  3.007  3.5286  0.380    8  0.533  0.464    74.69    37.68  1 -9.63e-08      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -2.749 3.231 1.764 0.322 -1.145 -2.826 -4.546 -5.445 -5.734
0.0152 0.01508 9.90309 1.1065914631 2.4927809238    0.758  3.031  3.5239  0.334    8  0.533  0.464    82.45    40.93  0 -1.08e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -2.809 3.262 1.930 0.526 -1.033 -2.789 -4.622 -5.527 -5.824
0.0152 0.01508 9.90309 1.1065918207 2.4927809238    0.752  3.150  3.5040  0.132    8  0.534  0.464   127.59    59.45  0 -1.79e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.106 3.349 2.671 1.473 -0.520 -2.548 -4.983 -5.909 -6.246
0.0152 0.01508 9.90309 1.1065921783 2.4927809238    0.744  3.299  3.4788 -0.123    8  0.534  0.464   220.87    95.06  0 -3.31e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.477 3.414 3.344 2.195 -0.102 -2.265 -5.428 -6.379 -6.759
0.0152 0.01508 9.90309 1.1065925360 2.4927809238    0.734  3.421  3.4574 -0.335    8  0.534  0.464   349.64   140.51  0 -5.45e-07      0.01 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.782 3.417 3.602 2.362 -0.017 -2.243 -5.788 -6.747 -7.155
0.0152 0.01508 9.90309 1.1065930128 2.4927811623    0.723  3.497  3.4433 -0.475    8  0.535  0.464   473.12   181.11  0 -7.56e-07      0.02 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.974 3.471 3.772 2.526 0.043 -2.259 -6.009 -6.969 -7.398
0.0152 0.01508 9.90309 1.1065936089 2.4927811623    0.711  3.536  3.4358 -0.550    8  0.535  0.464   557.51   206.79  0 -9.13e-07      0.02 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -4.069 3.506 3.854 2.625 0.072 -2.273 -6.118 -7.077 -7.516
0.0152 0.01508 9.90309 1.1065942049 2.4927814007    0.698  3.551  3.4329 -0.586    8  0.536  0.464   603.39   218.95  0 -1.03e-06      0.03 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -4.109 3.545 3.903 2.679 0.092 -2.274 -6.159 -7.120 -7.565
0.0152 0.01508 9.90309 1.1065949202 2.4927814007    0.684  3.559  3.4685 -0.460    8  0.536  0.464   461.16   171.20  0 -1.33e-06      0.05 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -4.127 3.357 3.336 2.019 -0.405 -2.629 -6.086 -7.050 -7.475
0.0152 0.01508 9.90309 1.1065949202 2.4927814007    0.683  3.383  3.4636 -0.304    8  0.536  0.464   329.33   127.86  0 -5.93e-07      0.01 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.687 3.484 3.594 2.357 -0.007 -2.215 -5.675 -6.634 -7.039
0.0152 0.01508 9.90309 1.1065950394 2.4927814007    0.680  3.211  3.4936 -0.014    8  0.536  0.464   176.31    74.29  0 -3.11e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.257 3.436 3.063 1.934 -0.257 -2.376 -5.164 -6.102 -6.461
0.0152 0.01508 9.90309 1.1065951586 2.4927814007    0.676  3.044  3.5230  0.268    8  0.537  0.464    96.16    43.78  0 -1.64e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -2.840 3.301 1.970 0.556 -1.028 -2.803 -4.657 -5.561 -5.862
0.0152 0.01508 9.90309 1.1065953970 2.4927814007    0.669  3.067  3.5181  0.221    8  0.537  0.464   106.52    47.49  0 -1.85e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -2.897 3.341 2.166 0.798 -0.891 -2.742 -4.730 -5.639 -5.951
0.0152 0.01508 9.90309 1.1065957546 2.4927816391    0.661  3.182  3.4961  0.012    8  0.537  0.464   167.62    69.59  0 -3.02e-07      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.185 3.463 3.018 1.874 -0.277 -2.379 -5.084 -6.019 -6.374
0.0152 0.01508 9.90309 1.1065961123 2.4927816391    0.651  3.326  3.4685 -0.249    8  0.537  0.464   295.43   112.11  0 -5.46e-07      0.01 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.545 3.554 3.609 2.394 0.047 -2.145 -5.521 -6.477 -6.876
0.0152 0.01508 9.90309 1.1065965891 2.4927816391    0.639  3.443  3.4470 -0.460    8  0.538  0.464   468.96   164.33  0 -8.92e-07      0.03 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -3.838 3.629 3.882 2.611 0.143 -2.143 -5.859 -6.823 -7.253
0.0152 0.01508 9.90309 1.1065970659 2.4927818775    0.625  3.516  3.4366 -0.584    8  0.538  0.464   617.52   203.82  0 -1.26e-06      0.04 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -4.021 3.697 3.998 2.729 0.157 -2.194 -6.053 -7.021 -7.470
0.0152 0.01508 9.90309 1.1065976620 2.4927818775    0.610  3.551  3.4382 -0.623    8  0.539  0.464   680.37   215.01  0 -1.61e-06      0.07 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -4.108 3.757 4.000 2.679 0.092 -2.261 -6.125 -7.101 -7.561
0.0152 0.01508 9.90309 1.1065982580 2.4927818775    0.594  3.564  3.4505 -0.598    8  0.539  0.464   658.17   200.17  0 -1.96e-06      0.09 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -4.141 3.792 3.884 2.472 -0.061 -2.363 -6.115 -7.101 -7.564
0.0152 0.01508 9.90309 1.1065989733 2.4927821159    0.577  3.569  3.5229 -0.326    8  0.540  0.464   378.24   116.15  0 -2.81e-06      0.25 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 -4.152 3.799 1.811 0.010 -1.871 -3.775 -5.818 -6.778 -7.219
0.0152 0.01508 9.90309 1.1066001654 2.4927823544    0.540 -9.999  4.0000  1.791    9  0.541  0.000     0.00     0.00 -1    -1e-30      0.00 6.920e-01 2.929e-01 2.317e-03 1.238e-03 6.656e-03 -1.000 1.514e-02 29.767 29.699 29.966 30.023 30.018 30.020 30.079 30.082 30.102
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.95424 0.0900000036 1.0816895962    0.090 -3.423  3.3624  5.217    1  0.000  0.545     0.00     0.00 -1  -3.9e-17      0.00 7.081e-01 2.766e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 13.328 22.583 19.964 18.135 15.988 13.742 11.250 10.640 10.353
0.0152 0.01508 9.95424 0.1000000015 1.1711064577    0.100 -3.241  3.3883  5.184    1  0.000  0.545     0.00     0.00 -1 -5.85e-17      0.00 7.078e-01 2.770e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 12.872 22.064 19.481 17.661 15.526 13.286 10.795 10.186 9.895
0.0152 0.01508 9.95424 0.1096613109 1.2470902205    0.110 -3.107  3.4059  5.160    1  0.000  0.545     0.00     0.00 -1 -7.81e-17      0.00 7.074e-01 2.773e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 12.537 21.685 19.127 17.314 15.187 12.951 10.461 9.852 9.559
0.0152 0.01508 9.95424 0.1200000122 1.3193155527    0.120 -2.976  3.4232  5.137    1  0.000  0.545     0.00     0.00 -1 -1.04e-16      0.00 7.070e-01 2.778e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 12.209 20.987 18.556 16.770 14.723 12.542 10.148 9.539 9.243
0.0152 0.01508 9.95424 0.1400000006 1.4384527206    0.140 -2.792  3.4434  5.102    1  0.000  0.545     0.00     0.00 -1 -1.53e-16      0.00 7.063e-01 2.784e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.750 19.440 17.338 15.640 13.832 11.821 9.737 9.125 8.828
0.0152 0.01508 9.95424 0.1509244740 1.4945563078    0.151 -2.712  3.4511  5.085    1  0.000  0.545     0.00     0.00 -1  -1.8e-16      0.00 7.059e-01 2.788e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.551 18.869 16.874 15.207 13.481 11.534 9.556 8.943 8.647
0.0152 0.01508 9.95424 0.1599999964 1.5372931957    0.160 -2.651  3.4570  5.073    1  0.000  0.545     0.00     0.00 -1 -2.04e-16      0.00 7.057e-01 2.791e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 11.396 18.432 16.518 14.868 13.207 11.316 9.416 8.803 8.508
0.0152 0.01508 9.95424 0.2000000030 1.6938791275    0.200 -2.432  3.4758  5.026    1  0.000  0.545     0.00     0.00 -1  -3.2e-16      0.00 7.046e-01 2.801e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.849 17.091 15.393 13.802 12.323 10.599 8.914 8.299 8.013
0.0152 0.01508 9.95424 0.2500000000 1.8403258324    0.250 -2.220  3.4921  4.976    1  0.000  0.545     0.00     0.00 -1 -1.64e-16      0.00 7.038e-01 2.809e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 10.319 15.974 14.424 12.868 11.521 9.951 8.425 7.807 7.532
0.0152 0.01508 9.95424 0.3000000119 1.9529139996    0.300 -2.055  3.5027  4.932    1  0.000  0.545     0.00     0.00 -1 -6.01e-17      0.00 7.035e-01 2.812e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.906 15.238 13.765 12.243 10.968 9.479 8.037 7.416 7.150
0.0152 0.01508 9.95424 0.3217036724 1.9944416285    0.322 -1.988  3.5066  4.912    1  0.000  0.545     0.00     0.00 -1 -2.24e-16      0.00 7.062e-01 2.786e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.739 14.959 13.513 12.003 10.752 9.293 7.878 7.256 6.993
0.0152 0.01508 9.95424 0.3500000238 2.0434176922    0.350 -1.906  3.5114  4.886    1  0.000  0.545     0.00     0.00 -1 -3.18e-16      0.00 7.089e-01 2.758e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.536 14.627 13.210 11.715 10.492 9.067 7.686 7.061 6.802
0.0152 0.01508 9.95424 0.4000000358 2.1185026169    0.400 -1.762  3.5225  4.844    1  0.000  0.545     0.00     0.00 -1  -1.3e-15      0.00 7.091e-01 2.756e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 9.175 14.011 12.639 11.171 10.007 8.660 7.352 6.720 6.471
0.0152 0.01508 9.95424 0.4500000477 2.1822810173    0.450 -1.612  3.5349  4.794    1  0.000  0.545     0.00     0.00 -1 -1.84e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.800 13.400 12.058 10.620 9.510 8.244 7.008 6.367 6.127
0.0152 0.01508 9.95424 0.5000000000 2.2374541759    0.500 -1.454  3.5502  4.743    1  0.000  0.545     0.00     0.00 -1 -2.66e-15      0.00 7.092e-01 2.755e-01 2.746e-03 7.408e-04 6.719e-03 -1.000 1.527e-02 8.404 12.770 11.438 10.027 8.975 7.805 6.651 5.998 5.770
0.0152 0.01508 9.95424 0.5500000119 2.2836582661    0.550 -1.277  3.5702  4.688    1  0.000  0.545     0.00     0.00 -1 -4.05e-15      0.00 7.297e-01 2.560e-01 2.564e-03 6.920e-04 6.277e-03 -1.000 1.427e-02 7.964 12.085 10.735 9.343 8.353 7.322 6.266 5.598 5.388
0.0152 0.01508 9.95424 0.6000000238 2.3211214542    0.600 -1.104  3.5951  4.653    1  0.000  0.544     0.00     0.00 -1 -6.02e-15      0.00 7.328e-01 2.531e-01 2.539e-03 6.853e-04 6.218e-03 -1.000 1.415e-02 7.531 11.394 10.010 8.652 7.723 6.855 5.898 5.211 5.036
0.0152 0.01508 9.95424 0.6499999762 2.3520355225    0.650 -0.927  3.6255  4.632    1  0.000  0.544     0.00     0.00 -1  -8.9e-15      0.00 7.356e-01 2.504e-01 2.516e-03 6.792e-04 6.164e-03 -1.000 1.402e-02 7.088 10.633 9.211 7.941 7.085 6.385 5.525 4.840 4.713
0.0152 0.01508 9.95424 0.6624511480 2.3589041233    0.662 -0.883  3.6334  4.628    1  0.000  0.544     0.00     0.00 -1  -9.8e-15      0.00 7.363e-01 2.498e-01 2.510e-03 6.778e-04 6.151e-03 -1.000 1.398e-02 6.978 10.414 8.999 7.761 6.928 6.270 5.435 4.757 4.641
0.0152 0.01508 9.95424 0.7000000477 2.3779268265    0.700 -0.755  3.6564  4.615    1  0.000  0.544     0.00     0.00 -1  -1.3e-14      0.00 7.383e-01 2.478e-01 2.494e-03 6.735e-04 6.112e-03 -1.000 1.389e-02 6.657 9.640 8.367 7.238 6.484 5.935 5.178 4.546 4.455
0.0152 0.01508 9.95424 0.7224426866 2.3882172108    0.722 -0.678  3.6698  4.607    1  0.000  0.541     0.00     0.00 -1 -1.54e-14      0.00 7.396e-01 2.466e-01 2.468e-03 6.701e-04 6.086e-03 -1.000 1.386e-02 6.466 9.139 8.001 6.940 6.239 5.736 5.027 4.437 4.354
0.0152 0.01508 9.95424 0.7479991913 2.3990747929    0.748 -0.593  3.6846  4.595    1  0.000  0.537     0.00     0.00 -1 -1.87e-14      0.00 7.411e-01 2.452e-01 2.439e-03 6.663e-04 6.057e-03 -1.000 1.375e-02 6.252 8.589 7.613 6.622 5.981 5.515 4.860 4.319 4.244
0.0152 0.01508 9.95424 0.7500000000 2.3998889923    0.750 -0.586  3.6858  4.594    1  0.000  0.537     0.00     0.00 -1  -1.9e-14      0.00 7.412e-01 2.451e-01 2.437e-03 6.661e-04 6.054e-03 -1.000 1.378e-02 6.236 8.550 7.584 6.598 5.961 5.498 4.846 4.310 4.234
0.0152 0.01508 9.95424 0.7581477165 2.4031536579    0.758 -0.560  3.6896  4.588    1  0.000  0.537     0.00     0.00 -1 -2.02e-14      0.00 7.418e-01 2.444e-01 2.431e-03 6.646e-04 6.041e-03 -1.000 1.376e-02 6.170 8.406 7.477 6.509 5.886 5.432 4.793 4.267 4.194
0.0152 0.01508 9.95424 0.7808380723 2.4118335247    0.781 -0.487  3.7002  4.570    1  0.000  0.536     0.00     0.00 -1  -2.4e-14      0.00 7.437e-01 2.426e-01 2.416e-03 6.605e-04 6.005e-03 -1.000 1.362e-02 5.988 8.000 7.186 6.265 5.682 5.250 4.647 4.153 4.085
0.0152 0.01508 9.95424 0.8000000119 2.4187245369    0.800 -0.426  3.7089  4.554    1  0.000  0.536     0.00     0.00 -1 -2.78e-14      0.00 7.453e-01 2.411e-01 2.403e-03 6.571e-04 5.974e-03 -1.000 1.356e-02 5.834 7.678 6.954 6.068 5.514 5.099 4.524 4.056 3.991
0.0152 0.01508 9.95424 0.8162178993 2.4242670536    0.816 -0.374  3.7159  4.539    1  0.000  0.536     0.00     0.00 -1 -3.16e-14      0.00 7.468e-01 2.397e-01 2.390e-03 6.536e-04 5.943e-03 -1.000 1.351e-02 5.704 7.416 6.763 5.905 5.374 4.972 4.420 3.971 3.909
0.0152 0.01508 9.95424 0.8346722126 2.4302732944    0.834 -0.314  3.7236  4.520    1  0.000  0.536     0.00     0.00 -1 -3.66e-14      0.00 7.486e-01 2.380e-01 2.376e-03 6.498e-04 5.909e-03 -1.000 1.344e-02 5.555 7.128 6.552 5.724 5.217 4.827 4.300 3.872 3.813
0.0152 0.01508 9.95424 0.8500000238 2.4350347519    0.849 -0.264  3.7298  4.503    1  0.000  0.536     0.00     0.00 -1 -4.14e-14      0.00 7.501e-01 2.366e-01 2.364e-03 6.466e-04 5.880e-03 -1.000 1.338e-02 5.431 6.897 6.381 5.577 5.087 4.707 4.199 3.788 3.731
0.0152 0.01508 9.95424 0.8561888933 2.4369018078    0.855 -0.244  3.7322  4.495    1  0.000  0.536     0.00     0.00 -1 -4.36e-14      0.00 7.508e-01 2.359e-01 2.358e-03 6.450e-04 5.866e-03 -1.000 1.335e-02 5.381 6.807 6.313 5.518 5.035 4.659 4.158 3.753 3.697
0.0152 0.01508 9.95424 0.8740743995 2.4421269894    0.873 -0.185  3.7387  4.472    1  0.000  0.536     0.00     0.00 -1 -5.08e-14      0.00 7.529e-01 2.339e-01 2.341e-03 6.404e-04 5.825e-03 -1.000 1.325e-02 5.234 6.549 6.115 5.348 4.883 4.519 4.038 3.650 3.597
0.0152 0.01508 9.95424 0.8907883763 2.4467923641    0.890 -0.130  3.7446  4.447    1  0.000  0.536     0.00     0.00 -1 -5.88e-14      0.00 7.549e-01 2.320e-01 2.325e-03 6.361e-04 5.786e-03 -1.000 1.315e-02 5.094 6.307 5.934 5.190 4.743 4.388 3.925 3.550 3.500
0.0152 0.01508 9.95424 0.9000000358 2.4492788315    0.899 -0.099  3.7476  4.433    1  0.000  0.536     0.00     0.00 -1 -6.38e-14      0.00 7.560e-01 2.310e-01 2.316e-03 6.337e-04 5.765e-03 -1.000 1.307e-02 5.017 6.176 5.834 5.104 4.666 4.316 3.861 3.493 3.445
0.0152 0.01508 9.95424 0.9079261422 2.4513716698    0.907 -0.072  3.7501  4.420    1  0.000  0.536     0.00     0.00 -1 -6.86e-14      0.00 7.571e-01 2.299e-01 2.307e-03 6.312e-04 5.742e-03 -1.000 1.301e-02 4.950 6.066 5.750 5.030 4.599 4.253 3.805 3.443 3.396
0.0152 0.01508 9.95424 0.9181652069 2.4540138245    0.917 -0.036  3.7531  4.401    1  0.000  0.536     0.00     0.00 -1 -7.57e-14      0.00 7.586e-01 2.284e-01 2.295e-03 6.279e-04 5.713e-03 -1.000 1.296e-02 4.861 5.930 5.642 4.934 4.511 4.170 3.729 3.374 3.329
0.0152 0.01508 9.95424 0.9366014600 2.4586043358    0.936  0.028  3.7581  4.365    1  0.000  0.535     0.00     0.00 -1 -9.06e-14      0.00 7.613e-01 2.259e-01 2.273e-03 6.220e-04 5.660e-03 -1.000 1.288e-02 4.699 5.691 5.447 4.760 4.351 4.017 3.590 3.246 3.203
0.0152 0.01508 9.95424 0.9500000477 2.4618122578    0.949  0.076  3.7611  4.336    1  0.000  0.535     0.00     0.00 -1 -1.04e-13      0.00 7.632e-01 2.240e-01 2.257e-03 6.178e-04 5.623e-03 -1.000 1.280e-02 4.581 5.527 5.308 4.635 4.234 3.905 3.486 3.150 3.108
0.0152 0.01508 9.95424 0.9540322423 2.4627573490    0.953  0.090  3.7620  4.327    1  0.000  0.535     0.00     0.00 -1 -1.08e-13      0.00 7.639e-01 2.233e-01 2.251e-03 6.162e-04 5.608e-03 -1.000 1.277e-02 4.546 5.480 5.268 4.598 4.199 3.871 3.455 3.120 3.079
0.0152 0.01508 9.95424 0.9693973660 2.4662761688    0.969  0.144  3.7644  4.289    1  0.000  0.535     0.00     0.00 -1 -1.27e-13      0.00 7.663e-01 2.211e-01 2.232e-03 6.111e-04 5.563e-03 -1.000 1.264e-02 4.409 5.309 5.115 4.456 4.064 3.740 3.331 3.001 2.961
